Date,Open,High,Low,Close,Volume,Spread
2020-05-12,0.64839,0.6536,0.64318,0.64512,116341,10
2020-05-13,0.64514,0.6524,0.6438,0.64525,158362,9
2020-05-14,0.64532,0.64732,0.64031,0.647,141295,10
2020-05-15,0.647,0.64728,0.64017,0.64126,111408,9
2020-05-18,0.6425,0.6528,0.64195,0.65229,97807,11
2020-05-19,0.65233,0.65847,0.65094,0.65399,111252,10
2020-05-20,0.65401,0.66157,0.65273,0.65907,96873,9
2020-05-21,0.65912,0.6598,0.65485,0.6566,109579,9
2020-05-22,0.65659,0.65719,0.65056,0.65334,94335,9
2020-05-25,0.65449,0.65498,0.65194,0.65494,66913,10
2020-05-26,0.65496,0.66749,0.65418,0.66451,113434,9
2020-05-27,0.66451,0.668,0.65672,0.66207,158729,9
2020-05-28,0.66209,0.66671,0.65877,0.6632,141675,10
2020-05-29,0.66319,0.66829,0.66181,0.6665,163222,10
2020-06-01,0.66579,0.6813,0.66577,0.67835,135550,10
2020-06-02,0.67835,0.69219,0.67744,0.69133,141997,10
2020-06-03,0.69135,0.69829,0.6856,0.69265,171441,10
2020-06-04,0.69268,0.69871,0.68819,0.69385,173639,10
2020-06-05,0.69386,0.70125,0.69304,0.69668,155952,8
2020-06-08,0.69994,0.70289,0.69614,0.70231,107999,10
2020-06-09,0.70234,0.70424,0.6898,0.69389,147925,10
2020-06-10,0.69392,0.70637,0.69321,0.69676,176759,10
2020-06-11,0.69678,0.69936,0.68181,0.68285,238306,11
2020-06-12,0.68286,0.69114,0.67992,0.68638,245939,11
2020-06-15,0.68252,0.69624,0.67761,0.69619,254725,12
2020-06-16,0.69622,0.69762,0.68333,0.68928,230237,10
2020-06-17,0.6893,0.69223,0.68518,0.68759,191563,11
2020-06-18,0.68759,0.69019,0.68357,0.68558,168793,12
2020-06-19,0.6856,0.69111,0.68292,0.68336,142225,12
2020-06-22,0.68195,0.69347,0.68163,0.69286,115052,12
2020-06-23,0.69285,0.69743,0.68575,0.69428,145680,11
2020-06-24,0.69429,0.69616,0.68533,0.68552,150548,11
2020-06-25,0.68553,0.68949,0.68469,0.68876,146662,10
2020-06-26,0.68877,0.68949,0.68401,0.68641,108432,12
2020-06-29,0.68598,0.68905,0.68414,0.68713,110181,11
2020-06-30,0.68714,0.69117,0.68322,0.68994,115309,11
2020-07-01,0.68994,0.69432,0.68766,0.69109,115360,7
2020-07-02,0.69109,0.69519,0.69012,0.69185,116168,9
2020-07-03,0.69189,0.69472,0.69133,0.6934,74083,11
2020-07-06,0.69476,0.69873,0.69461,0.69742,83752,9
2020-07-07,0.69744,0.69972,0.69217,0.69415,111213,10
2020-07-08,0.69417,0.69879,0.69269,0.69851,110901,10
2020-07-09,0.69852,0.70007,0.69496,0.69594,128724,10
2020-07-10,0.69595,0.69689,0.69233,0.69479,101200,7
2020-07-13,0.6949,0.69927,0.69355,0.69358,117150,11
2020-07-14,0.6936,0.69933,0.69209,0.69876,190576,10
2020-07-15,0.69876,0.70373,0.69851,0.70078,127738,10
2020-07-16,0.70078,0.70124,0.69628,0.6975,116199,11
2020-07-17,0.69754,0.70046,0.69732,0.69936,71646,9
2020-07-20,0.70029,0.70253,0.69725,0.70213,91634,9
2020-07-21,0.70214,0.71465,0.70152,0.71377,119930,9
2020-07-22,0.71378,0.71827,0.71114,0.71362,162661,9
2020-07-23,0.71363,0.71615,0.70902,0.70983,139310,10
2020-07-24,0.70982,0.71249,0.70637,0.7104,120734,8
2020-07-27,0.70964,0.71597,0.70961,0.7158,107878,10
2020-07-28,0.7158,0.71765,0.71125,0.71578,116058,11
2020-07-29,0.7158,0.71966,0.71491,0.71714,113520,10
2020-07-30,0.71714,0.72045,0.71202,0.72016,128364,11
2020-07-31,0.72016,0.72268,0.71329,0.71418,131842,9
2020-08-03,0.71447,0.71494,0.70759,0.71159,103703,10
2020-08-04,0.71157,0.71765,0.71055,0.71758,105468,10
2020-08-05,0.71757,0.72409,0.71653,0.71973,98227,10
2020-08-06,0.71974,0.7239,0.71737,0.7231,120910,10
2020-08-07,0.72314,0.72429,0.71443,0.71558,116955,11
2020-08-10,0.71553,0.71837,0.71397,0.71548,86295,12
2020-08-11,0.71548,0.71894,0.71345,0.71446,108465,10
2020-08-12,0.71446,0.71754,0.71093,0.71639,114631,10
2020-08-13,0.7164,0.71875,0.71353,0.71472,94357,10
2020-08-14,0.71475,0.71749,0.71316,0.71697,67674,11
2020-08-17,0.71921,0.7227,0.71704,0.72136,62972,10
2020-08-18,0.72136,0.72642,0.72086,0.72542,93488,10
2020-08-19,0.72542,0.72753,0.71789,0.71863,246789,9
2020-08-20,0.71865,0.72078,0.71353,0.72033,100966,10
2020-08-21,0.72033,0.72155,0.71391,0.71598,91410,9
2020-08-24,0.71592,0.72037,0.71522,0.71688,205967,11
2020-08-25,0.7169,0.72067,0.71498,0.71974,187909,10
2020-08-26,0.71973,0.72454,0.71868,0.72443,96898,10
2020-08-27,0.72445,0.72902,0.72163,0.72689,278962,10
2020-08-28,0.7269,0.73663,0.72552,0.73639,154145,11
2020-08-31,0.73697,0.74028,0.73397,0.73769,277106,10
2020-09-01,0.73771,0.74132,0.73588,0.73765,149971,10
2020-09-02,0.73765,0.73798,0.7301,0.73275,116476,9
2020-09-03,0.73275,0.73324,0.7251,0.72535,162253,10
2020-09-04,0.72534,0.72983,0.72218,0.72804,148974,11
2020-09-07,0.72803,0.72978,0.72697,0.72798,68572,12
2020-09-08,0.72799,0.73085,0.71918,0.7209,139267,10
2020-09-09,0.7209,0.72876,0.72054,0.72748,142905,10
2020-09-10,0.72749,0.73241,0.72471,0.7261,141945,11
2020-09-11,0.72611,0.73056,0.72583,0.72817,95288,10
2020-09-14,0.72815,0.73032,0.7264,0.72827,67484,10
2020-09-15,0.72832,0.73422,0.72664,0.72951,92338,10
2020-09-16,0.72949,0.73448,0.72781,0.72963,110837,10
2020-09-17,0.72962,0.73188,0.72537,0.7313,145863,10
2020-09-18,0.73131,0.73337,0.72821,0.72852,117088,10
2020-09-21,0.72933,0.73237,0.71988,0.72281,135281,10
2020-09-22,0.72281,0.72349,0.71539,0.7172,128382,10
2020-09-23,0.7172,0.71742,0.70594,0.70638,144274,10
2020-09-24,0.70638,0.70806,0.70155,0.70544,145938,10
2020-09-25,0.70544,0.70864,0.70052,0.70249,116994,10
2020-09-28,0.70394,0.7096,0.70321,0.70932,103766,11
2020-09-29,0.70934,0.71453,0.70738,0.7145,101598,10
2020-09-30,0.71449,0.71748,0.70999,0.71644,140296,10
2020-10-01,0.71644,0.72086,0.71543,0.71805,137171,11
2020-10-02,0.71804,0.71845,0.71304,0.71585,155717,11
2020-10-05,0.71729,0.71942,0.71622,0.71927,84315,10
2020-10-06,0.71928,0.72083,0.70952,0.71087,125163,10
2020-10-07,0.71087,0.71511,0.7098,0.71354,91553,10
2020-10-08,0.71354,0.71756,0.71227,0.71747,78373,11
2020-10-09,0.71744,0.72425,0.71678,0.72396,74998,10
2020-10-12,0.72242,0.72345,0.72021,0.72083,70405,10
2020-10-13,0.72085,0.72085,0.71497,0.71637,116912,10
2020-10-14,0.71638,0.71902,0.7128,0.71406,109083,11
2020-10-15,0.71407,0.71482,0.70556,0.70874,123144,9
2020-10-16,0.70874,0.7096,0.70702,0.70763,90301,11
2020-10-19,0.70928,0.71143,0.70455,0.70534,81588,10
2020-10-20,0.70535,0.70721,0.70204,0.70498,85438,11
2020-10-21,0.70494,0.71364,0.70494,0.71038,102182,9
2020-10-22,0.71039,0.71389,0.70847,0.71268,91772,11
2020-10-23,0.71267,0.71577,0.71007,0.71349,82239,10
2020-10-26,0.71309,0.7146,0.71024,0.71164,97790,10
2020-10-27,0.71164,0.71466,0.71127,0.71225,85087,10
2020-10-28,0.71225,0.71569,0.70378,0.70545,124189,10
2020-10-29,0.70545,0.70756,0.7002,0.70372,130822,11
2020-10-30,0.7037,0.70718,0.70111,0.7026,144769,8
2020-11-02,0.7007,0.70571,0.69904,0.70525,113313,11
2020-11-03,0.70531,0.72046,0.70275,0.71962,100116,10
2020-11-04,0.71962,0.72216,0.70481,0.71796,247645,13
2020-11-05,0.71793,0.72889,0.71445,0.72616,173723,10
2020-11-06,0.72617,0.7287,0.72386,0.72558,140997,11
2020-11-09,0.72858,0.73396,0.72663,0.72787,198501,9
2020-11-10,0.72786,0.72939,0.72522,0.72813,168241,10
2020-11-11,0.72811,0.73178,0.72597,0.72833,108827,11
2020-11-12,0.72834,0.72933,0.7223,0.72393,112067,11
2020-11-13,0.72397,0.72728,0.72211,0.72663,76993,10
2020-11-16,0.72893,0.73261,0.72802,0.73193,100889,11
2020-11-17,0.73192,0.73394,0.72875,0.72958,86295,10
2020-11-18,0.72958,0.73303,0.72714,0.72962,94625,11
2020-11-19,0.72961,0.72995,0.7254,0.72674,104479,11
2020-11-20,0.72675,0.73236,0.72675,0.73004,92124,11
2020-11-23,0.73123,0.73371,0.72649,0.72943,82610,11
2020-11-24,0.72942,0.73672,0.72907,0.73659,90481,10
2020-11-25,0.73661,0.73732,0.73246,0.73633,92832,11
2020-11-26,0.73633,0.7374,0.73521,0.7356,54204,11
2020-11-27,0.73565,0.73986,0.73523,0.73778,70685,11
2020-11-30,0.74005,0.7407,0.73388,0.73584,97741,11
2020-12-01,0.73586,0.73831,0.73413,0.738,89841,9
2020-12-02,0.738,0.74195,0.73509,0.74142,89889,11
2020-12-03,0.74141,0.74492,0.73975,0.74359,81024,11
2020-12-04,0.74358,0.74435,0.74098,0.74229,90605,10
2020-12-07,0.74298,0.74532,0.7372,0.74149,82104,11
2020-12-08,0.74151,0.7435,0.73989,0.74088,81139,10
2020-12-09,0.74084,0.74847,0.74072,0.74332,90762,11
2020-12-10,0.74333,0.75395,0.74331,0.75228,107434,11
2020-12-11,0.75231,0.75714,0.75198,0.75305,90125,11
2020-12-14,0.75493,0.75777,0.7524,0.75346,83991,11
2020-12-15,0.75348,0.75712,0.75069,0.75572,75817,10
2020-12-16,0.75571,0.75784,0.75384,0.75692,84506,12
2020-12-17,0.75692,0.76393,0.75667,0.76139,69455,10
2020-12-18,0.76138,0.76244,0.75824,0.76193,72114,11
2020-12-21,0.75868,0.76016,0.74617,0.75753,141995,10
2020-12-22,0.75752,0.75832,0.75165,0.75536,99937,12
2020-12-23,0.7553,0.75912,0.75235,0.75822,87804,11
2020-12-24,0.75822,0.76063,0.75778,0.75919,75807,11
2020-12-25,0.75919,0.76066,0.7576,0.7604,5043,68
2020-12-28,0.76101,0.76221,0.75568,0.75871,71880,11
2020-12-29,0.75874,0.76244,0.75837,0.76097,69951,13
2020-12-30,0.76097,0.76903,0.76061,0.76874,69020,10
2020-12-31,0.76877,0.77418,0.76856,0.76928,69846,11
2021-01-04,0.77109,0.77403,0.76419,0.76692,125191,12
2021-01-05,0.76692,0.77773,0.76605,0.77618,135330,11
2021-01-06,0.77621,0.78198,0.77327,0.78152,194745,11
2021-01-07,0.78152,0.7816,0.77252,0.77682,136778,11
2021-01-08,0.77683,0.77985,0.7728,0.77591,176592,10
2021-01-11,0.7721,0.77305,0.76658,0.77068,136618,10
2021-01-12,0.77067,0.77771,0.76864,0.77752,117915,9
2021-01-13,0.77752,0.7781,0.77212,0.77461,106215,8
2021-01-14,0.77462,0.78051,0.77281,0.77752,113453,10
2021-01-15,0.77751,0.77883,0.76811,0.7698,123505,10
2021-01-18,0.7683,0.77039,0.76585,0.76846,96374,11
2021-01-19,0.76846,0.77248,0.76842,0.77131,103489,10
2021-01-20,0.77132,0.7763,0.77,0.77544,101167,9
2021-01-21,0.77544,0.7782,0.77411,0.77593,109792,10
2021-01-22,0.77594,0.77686,0.77016,0.77117,109309,9
2021-01-25,0.77135,0.7747,0.76824,0.77143,126663,9
2021-01-26,0.77143,0.7754,0.76686,0.77529,101581,9
2021-01-27,0.77529,0.77635,0.7641,0.76478,168093,8
2021-01-28,0.76478,0.76975,0.75915,0.76703,186702,9
2021-01-29,0.76703,0.77036,0.76309,0.76405,197778,9
2021-02-01,0.76204,0.76623,0.76119,0.76331,155391,9
2021-02-02,0.7633,0.76611,0.75634,0.76055,133683,9
2021-02-03,0.76054,0.76367,0.76012,0.76359,107610,9
2021-02-04,0.76359,0.76474,0.75878,0.75999,105207,10
2021-02-05,0.75999,0.7678,0.75826,0.76748,96613,10
2021-02-08,0.76783,0.77145,0.76508,0.77079,73017,11
2021-02-09,0.77079,0.77426,0.77038,0.77395,87049,9
2021-02-10,0.77395,0.77557,0.77169,0.77233,108613,9
2021-02-11,0.77233,0.77712,0.77124,0.77513,75111,10
2021-02-12,0.77512,0.77642,0.77177,0.77592,56211,10
2021-02-15,0.77626,0.77884,0.77592,0.7785,45752,8
2021-02-16,0.77849,0.78049,0.77302,0.7735,79680,9
2021-02-17,0.77351,0.77716,0.7724,0.77576,98466,9
2021-02-18,0.77574,0.77893,0.77307,0.77678,100259,9
2021-02-19,0.77678,0.78766,0.77572,0.78658,93401,10
2021-02-22,0.78819,0.7929,0.78549,0.79137,99833,10
2021-02-23,0.79138,0.79344,0.788,0.79067,102944,10
2021-02-24,0.79067,0.79778,0.78948,0.79752,117228,9
2021-02-25,0.79751,0.80068,0.78583,0.78622,158662,12
2021-02-26,0.78622,0.78715,0.76918,0.77034,214342,9
2021-03-01,0.77523,0.77864,0.77213,0.7773,122868,11
2021-03-02,0.77729,0.78372,0.77353,0.78238,142942,10
2021-03-03,0.7824,0.78379,0.7752,0.77525,137931,10
2021-03-04,0.77526,0.78147,0.77041,0.77139,177231,9
2021-03-05,0.77134,0.77262,0.76213,0.76815,181291,10
2021-03-08,0.77076,0.77138,0.76358,0.76552,165271,10
2021-03-09,0.76551,0.77255,0.76211,0.77149,135693,10
2021-03-10,0.77148,0.77452,0.76681,0.77298,129836,9
2021-03-11,0.77298,0.77934,0.77228,0.7785,109833,11
2021-03-12,0.77851,0.78003,0.77239,0.77576,121913,8
2021-03-15,0.77617,0.77752,0.77054,0.77475,104282,9
2021-03-16,0.77475,0.77571,0.77101,0.77457,95329,9
2021-03-17,0.77456,0.78141,0.76987,0.7814,118268,10
2021-03-18,0.78143,0.78489,0.77489,0.7752,146432,10
2021-03-19,0.77523,0.77719,0.77172,0.77369,126775,9
2021-03-22,0.77223,0.77561,0.77044,0.77443,89349,10
2021-03-23,0.77442,0.77464,0.75988,0.76062,103512,9
2021-03-24,0.76063,0.7628,0.75779,0.75903,94380,10
2021-03-25,0.75906,0.76138,0.75627,0.75921,109417,10
2021-03-26,0.75923,0.76439,0.75873,0.76371,74707,10
2021-03-29,0.76366,0.76553,0.76147,0.76381,80954,9
2021-03-30,0.76383,0.76635,0.75844,0.76078,84708,9
2021-03-31,0.76079,0.76361,0.75878,0.75935,83612,11
2021-04-01,0.75936,0.76194,0.75315,0.76161,88849,10
2021-04-02,0.76162,0.76369,0.75925,0.75976,28276,10
2021-04-05,0.7619,0.766,0.7598,0.7657,47092,9
2021-04-06,0.76566,0.76679,0.76053,0.76659,74386,9
2021-04-07,0.76659,0.76765,0.76002,0.76131,84539,10
2021-04-08,0.76131,0.76599,0.76022,0.76561,74728,10
2021-04-09,0.76564,0.76606,0.75876,0.76168,76955,10
2021-04-12,0.7621,0.76351,0.75945,0.76265,70963,9
2021-04-13,0.76265,0.76527,0.75846,0.76467,88959,10
2021-04-14,0.76468,0.77374,0.76342,0.77244,85954,10
2021-04-15,0.77243,0.77606,0.77051,0.77507,83939,10
2021-04-16,0.77507,0.77588,0.77237,0.77327,68819,9
2021-04-19,0.77129,0.77841,0.77056,0.77641,80588,10
2021-04-20,0.77643,0.78155,0.77088,0.77218,93220,10
2021-04-21,0.7722,0.7762,0.76991,0.77536,84368,10
2021-04-22,0.77536,0.77642,0.76902,0.77037,97535,9
2021-04-23,0.77039,0.776,0.76998,0.77438,72252,9
2021-04-26,0.77421,0.78148,0.77414,0.77964,75125,10
2021-04-27,0.77962,0.78034,0.77612,0.77671,71991,9
2021-04-28,0.7767,0.78057,0.77247,0.78006,81515,9
2021-04-29,0.78005,0.78175,0.77499,0.77768,78773,9
2021-04-30,0.77768,0.77838,0.76955,0.77067,81683,10
2021-05-03,0.77199,0.77664,0.77058,0.77578,64929,8
2021-05-04,0.77581,0.77605,0.76747,0.77128,97238,9
2021-05-05,0.77128,0.77545,0.77036,0.77506,73480,10
2021-05-06,0.77505,0.77879,0.77006,0.77867,92545,10
2021-05-07,0.77864,0.78621,0.77606,0.78412,91154,9
2021-05-10,0.78579,0.78905,0.78264,0.78401,84524,10
2021-05-11,0.78402,0.78563,0.78197,0.78371,103430,9
2021-05-12,0.78375,0.78419,0.77189,0.7732,126092,9
2021-05-13,0.7732,0.77458,0.76879,0.77234,116434,9
2021-05-14,0.77237,0.7787,0.77137,0.77756,87288,9
2021-05-17,0.77778,0.77781,0.773,0.7773,84841,9
2021-05-18,0.7773,0.78132,0.77674,0.77873,80341,10
2021-05-19,0.77875,0.77972,0.77104,0.77195,131023,9
2021-05-20,0.77196,0.77811,0.7716,0.7769,85085,9
2021-05-21,0.77689,0.77823,0.77186,0.77254,77639,10
2021-05-24,0.77245,0.77573,0.77056,0.77503,62330,9
2021-05-25,0.77502,0.77759,0.77326,0.77497,78801,9
2021-05-26,0.77495,0.77955,0.77306,0.77392,81118,9
2021-05-27,0.7739,0.77571,0.77226,0.7742,80022,10
2021-05-28,0.7742,0.77468,0.76769,0.77078,78448,9
2021-05-31,0.77077,0.7746,0.77001,0.7743,57499,9
2021-06-01,0.77434,0.77689,0.77304,0.77553,77390,8
2021-06-02,0.77554,0.77728,0.77148,0.77436,65125,9
2021-06-03,0.77438,0.77534,0.7645,0.76614,83449,9
2021-06-04,0.76616,0.77448,0.76507,0.77383,70695,10
2021-06-07,0.77408,0.77653,0.77262,0.77559,49264,9
2021-06-08,0.77557,0.77632,0.77312,0.77365,55736,9
2021-06-09,0.77364,0.77618,0.77238,0.77289,52255,9
2021-06-10,0.77288,0.77631,0.77169,0.77469,89224,10
2021-06-11,0.77472,0.77753,0.76879,0.77019,74556,10
2021-06-14,0.77073,0.77255,0.76934,0.77113,60724,11
2021-06-15,0.77114,0.77163,0.76737,0.76852,79088,11
2021-06-16,0.76855,0.77152,0.76043,0.76144,118854,10
2021-06-17,0.76143,0.76452,0.75392,0.75564,138011,10
2021-06-18,0.75563,0.75606,0.74761,0.74762,139068,11
2021-06-21,0.75008,0.75457,0.74771,0.75342,132624,10
2021-06-22,0.75342,0.7564,0.74936,0.75537,94752,9
2021-06-23,0.75537,0.75986,0.75374,0.75727,97060,10
2021-06-24,0.75729,0.75911,0.75651,0.75813,98166,11
2021-06-25,0.75813,0.76162,0.75792,0.75895,87282,11
2021-06-28,0.7594,0.76013,0.75541,0.75677,78284,10
2021-06-29,0.75678,0.75702,0.75071,0.75129,80558,10
2021-06-30,0.75131,0.75267,0.74914,0.7497,83630,10
2021-07-01,0.7497,0.75074,0.74599,0.7465,89088,10
2021-07-02,0.7465,0.75326,0.74441,0.75218,90570,10
2021-07-05,0.75176,0.75472,0.75084,0.754,67357,11
2021-07-06,0.75401,0.75985,0.74803,0.74942,117832,10
2021-07-07,0.74943,0.75335,0.74623,0.74829,102129,11
2021-07-08,0.74828,0.74835,0.7416,0.74325,174673,10
2021-07-09,0.74327,0.74937,0.74093,0.74904,113137,10
2021-07-12,0.7489,0.74956,0.74478,0.74772,92783,10
2021-07-13,0.74773,0.75026,0.74258,0.74393,109418,10
2021-07-14,0.7439,0.74871,0.74306,0.74802,121350,10
2021-07-15,0.74802,0.74843,0.74099,0.74222,112001,9
2021-07-16,0.74225,0.74423,0.73917,0.7393,90002,10
2021-07-19,0.73878,0.73888,0.73213,0.73367,138932,10
2021-07-20,0.73366,0.73567,0.72993,0.73381,114555,10
2021-07-21,0.73381,0.73622,0.7289,0.73512,88904,11
2021-07-22,0.73511,0.7399,0.73417,0.73799,101689,11
2021-07-23,0.738,0.73895,0.73565,0.73624,75770,11
2021-07-26,0.73676,0.73902,0.73301,0.73835,93196,10
2021-07-27,0.73835,0.73883,0.73367,0.73656,108166,11
2021-07-28,0.73656,0.7381,0.73164,0.73764,126890,9
2021-07-29,0.73764,0.74131,0.73589,0.73955,85797,11
2021-07-30,0.73953,0.74041,0.73306,0.73415,96634,10
2021-08-02,0.73414,0.73817,0.73286,0.73598,79794,10
2021-08-03,0.73599,0.74079,0.73569,0.73961,92689,10
2021-08-04,0.73959,0.74263,0.73696,0.73818,74170,11
2021-08-05,0.73818,0.74155,0.73762,0.74024,68307,11
2021-08-06,0.74024,0.74041,0.7346,0.73518,70084,10
2021-08-09,0.73347,0.73634,0.73275,0.73294,63094,9
2021-08-10,0.73294,0.73556,0.73155,0.73432,58245,11
2021-08-11,0.73434,0.73888,0.73228,0.737,66307,10
2021-08-12,0.737,0.73728,0.73315,0.73406,50502,12
2021-08-13,0.73407,0.73809,0.73328,0.73677,43130,9
2021-08-16,0.73649,0.73672,0.73189,0.73386,53184,10
2021-08-17,0.73386,0.73386,0.72421,0.72548,77689,11
2021-08-18,0.72546,0.7269,0.72282,0.72304,75694,9
2021-08-19,0.72304,0.72344,0.71419,0.71458,113035,10
2021-08-20,0.71457,0.71559,0.71056,0.71347,85019,10
2021-08-23,0.71379,0.72175,0.71379,0.72081,71585,10
2021-08-24,0.7208,0.72706,0.72003,0.72481,66205,10
2021-08-25,0.72483,0.728,0.72367,0.72759,66364,10
2021-08-26,0.72761,0.72792,0.72338,0.72378,75262,10
2021-08-27,0.72378,0.73164,0.72216,0.73089,80001,10
2021-08-30,0.73149,0.73181,0.7284,0.72894,51580,10
2021-08-31,0.72896,0.73409,0.72876,0.73173,86791,10
2021-09-01,0.73174,0.73835,0.73075,0.73654,74405,10
2021-09-02,0.73654,0.74091,0.73554,0.7397,73054,11
